D:\lel\data\IMG\center_2020_10_02_08_44_07_740.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_07_740.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_07_740.jpg, -0.04073821, 0.7104952, 0, 30.13228
D:\lel\data\IMG\center_2020_10_02_08_44_07_841.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_07_841.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_07_841.jpg, 0, 0.4113085, 0, 30.05622
D:\lel\data\IMG\center_2020_10_02_08_44_07_942.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_07_942.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_07_942.jpg, 0, 0.1109617, 0, 29.96732
D:\lel\data\IMG\center_2020_10_02_08_44_08_048.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_048.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_048.jpg, 0, 0, 0, 29.68366
D:\lel\data\IMG\center_2020_10_02_08_44_08_354.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_354.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_354.jpg, 0, 0, 0, 28.74019
D:\lel\data\IMG\center_2020_10_02_08_44_08_457.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_457.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_457.jpg, 0, 0, 0, 28.4516
D:\lel\data\IMG\center_2020_10_02_08_44_08_557.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_557.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_557.jpg, 0, 0, 0, 28.16588
D:\lel\data\IMG\center_2020_10_02_08_44_08_657.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_657.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_657.jpg, 0, 0, 0, 27.88305
D:\lel\data\IMG\center_2020_10_02_08_44_08_762.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_762.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_762.jpg, 0, 0, 0, 27.60308
D:\lel\data\IMG\center_2020_10_02_08_44_08_865.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_865.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_865.jpg, 0, 0, 0, 27.3259
D:\lel\data\IMG\center_2020_10_02_08_44_08_967.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_08_967.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_08_967.jpg, 0, 0, 0, 27.05153
D:\lel\data\IMG\center_2020_10_02_08_44_09_068.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_068.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_068.jpg, 0, 0, 0, 26.7799
D:\lel\data\IMG\center_2020_10_02_08_44_09_173.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_173.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_173.jpg, 0.07776029, 0, 0, 26.45603
D:\lel\data\IMG\center_2020_10_02_08_44_09_275.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_275.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_275.jpg, 0.3485283, 0, 0, 26.11278
D:\lel\data\IMG\center_2020_10_02_08_44_09_379.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_379.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_379.jpg, 0.03523982, 0, 0, 25.84021
D:\lel\data\IMG\center_2020_10_02_08_44_09_485.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_485.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_485.jpg, 0, 0, 0, 25.57487
D:\lel\data\IMG\center_2020_10_02_08_44_09_587.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_587.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_587.jpg, 0, 0, 0, 25.31704
D:\lel\data\IMG\center_2020_10_02_08_44_09_694.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_694.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_694.jpg, 0, 0, 0, 25.01216
D:\lel\data\IMG\center_2020_10_02_08_44_09_795.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_795.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_795.jpg, -0.0723813, 0, 0, 24.7597
D:\lel\data\IMG\center_2020_10_02_08_44_09_896.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_09_896.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_09_896.jpg, -0.05822371, 0, 0, 24.48561
D:\lel\data\IMG\center_2020_10_02_08_44_10_000.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_000.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_000.jpg, 0, 0, 0, 24.23776
D:\lel\data\IMG\center_2020_10_02_08_44_10_104.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_104.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_104.jpg, 0, 0.0931551, 0, 24.00749
D:\lel\data\IMG\center_2020_10_02_08_44_10_208.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_208.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_208.jpg, 0, 0.4027648, 0, 24.07745
D:\lel\data\IMG\center_2020_10_02_08_44_10_311.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_311.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_311.jpg, -0.0203235, 0.7483712, 0, 24.65005
D:\lel\data\IMG\center_2020_10_02_08_44_10_414.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_414.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_414.jpg, 0, 0.9583021, 0, 25.49603
D:\lel\data\IMG\center_2020_10_02_08_44_10_515.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_515.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_515.jpg, 0, 0.6571465, 0, 26.22159
D:\lel\data\IMG\center_2020_10_02_08_44_10_619.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_619.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_619.jpg, 0, 0.3639202, 0, 26.56753
D:\lel\data\IMG\center_2020_10_02_08_44_10_718.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_718.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_718.jpg, -0.3004221, 0.6276522, 0, 26.8296
D:\lel\data\IMG\center_2020_10_02_08_44_10_820.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_10_820.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_10_820.jpg, -0.03454649, 0.931533, 0, 27.51902
D:\lel\data\IMG\center_2020_10_02_08_44_11_091.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_091.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_091.jpg, 0, 1, 0, 29.911
D:\lel\data\IMG\center_2020_10_02_08_44_11_195.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_195.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_195.jpg, 0, 1, 0, 30.19029
D:\lel\data\IMG\center_2020_10_02_08_44_11_298.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_298.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_298.jpg, 0, 1, 0, 30.19027
D:\lel\data\IMG\center_2020_10_02_08_44_11_400.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_400.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_400.jpg, 0, 1, 0, 30.44072
D:\lel\data\IMG\center_2020_10_02_08_44_11_509.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_509.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_509.jpg, 0, 1, 0, 30.16717
D:\lel\data\IMG\center_2020_10_02_08_44_11_611.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_611.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_611.jpg, 0, 1, 0, 30.27474
D:\lel\data\IMG\center_2020_10_02_08_44_11_712.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_712.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_712.jpg, -0.3023454, 1, 0, 30.16416
D:\lel\data\IMG\center_2020_10_02_08_44_11_815.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_815.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_815.jpg, 0, 1, 0, 30.18828
D:\lel\data\IMG\center_2020_10_02_08_44_11_921.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_11_921.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_11_921.jpg, 0, 1, 0, 30.18964
D:\lel\data\IMG\center_2020_10_02_08_44_12_025.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_025.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_025.jpg, 0, 0.7310157, 0, 30.1302
D:\lel\data\IMG\center_2020_10_02_08_44_12_127.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_127.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_127.jpg, 0, 0.4220653, 0, 30.05609
D:\lel\data\IMG\center_2020_10_02_08_44_12_233.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_233.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_233.jpg, 0, 0.06285456, 0, 29.93214
D:\lel\data\IMG\center_2020_10_02_08_44_12_337.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_337.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_337.jpg, 0, 0.051864, 0, 29.63856
D:\lel\data\IMG\center_2020_10_02_08_44_12_440.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_440.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_440.jpg, 0, 0.3548121, 0, 29.62763
D:\lel\data\IMG\center_2020_10_02_08_44_12_546.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_546.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_546.jpg, 0, 0.6522543, 0, 29.95767
D:\lel\data\IMG\center_2020_10_02_08_44_12_648.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_648.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_648.jpg, 0, 0.9607174, 0, 30.1659
D:\lel\data\IMG\center_2020_10_02_08_44_12_755.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_755.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_755.jpg, 0, 1, 0, 30.18994
D:\lel\data\IMG\center_2020_10_02_08_44_12_857.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_857.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_857.jpg, 0, 1, 0, 30.18994
D:\lel\data\IMG\center_2020_10_02_08_44_12_962.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_12_962.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_12_962.jpg, 0, 1, 0, 30.18995
D:\lel\data\IMG\center_2020_10_02_08_44_13_067.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_067.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_067.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_13_173.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_173.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_173.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_13_275.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_275.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_275.jpg, 0, 1, 0, 30.18995
D:\lel\data\IMG\center_2020_10_02_08_44_13_378.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_378.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_378.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_13_479.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_479.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_479.jpg, 0, 1, 0, 30.18994
D:\lel\data\IMG\center_2020_10_02_08_44_13_580.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_580.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_580.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_13_686.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_686.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_686.jpg, 0, 1, 0, 30.18995
D:\lel\data\IMG\center_2020_10_02_08_44_13_792.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_792.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_792.jpg, 0, 1, 0, 30.18994
D:\lel\data\IMG\center_2020_10_02_08_44_13_898.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_898.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_898.jpg, 0, 1, 0, 30.18994
D:\lel\data\IMG\center_2020_10_02_08_44_13_998.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_13_998.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_13_998.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_14_099.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_099.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_099.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_14_202.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_202.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_202.jpg, 0, 1, 0, 30.18995
D:\lel\data\IMG\center_2020_10_02_08_44_14_307.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_307.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_307.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_14_409.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_409.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_409.jpg, 0, 1, 0, 30.18993
D:\lel\data\IMG\center_2020_10_02_08_44_14_512.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_512.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_512.jpg, 0, 0.8634415, 0, 30.166
D:\lel\data\IMG\center_2020_10_02_08_44_14_616.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_616.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_616.jpg, 0, 0.5531731, 0, 30.08631
D:\lel\data\IMG\center_2020_10_02_08_44_14_721.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_721.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_721.jpg, 0, 0.2622285, 0, 30.01463
D:\lel\data\IMG\center_2020_10_02_08_44_14_826.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_826.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_826.jpg, 0, 0, 0, 29.82106
D:\lel\data\IMG\center_2020_10_02_08_44_14_931.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_14_931.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_14_931.jpg, 0, 0, 0, 29.45934
D:\lel\data\IMG\center_2020_10_02_08_44_15_038.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_038.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_038.jpg, 0, 0, 0, 29.1618
D:\lel\data\IMG\center_2020_10_02_08_44_15_140.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_140.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_140.jpg, 0, 0, 0, 28.86724
D:\lel\data\IMG\center_2020_10_02_08_44_15_241.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_241.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_241.jpg, 0, 0, 0, 28.57565
D:\lel\data\IMG\center_2020_10_02_08_44_15_349.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_349.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_349.jpg, 0, 0, 0, 28.28699
D:\lel\data\IMG\center_2020_10_02_08_44_15_459.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_459.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_459.jpg, 0, 0, 0, 27.94442
D:\lel\data\IMG\center_2020_10_02_08_44_15_565.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_565.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_565.jpg, 0, 0, 0, 27.6621
D:\lel\data\IMG\center_2020_10_02_08_44_15_673.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_673.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_673.jpg, 0, 0, 0, 27.32706
D:\lel\data\IMG\center_2020_10_02_08_44_15_780.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_780.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_780.jpg, 0, 0, 0, 27.05095
D:\lel\data\IMG\center_2020_10_02_08_44_15_883.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_883.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_883.jpg, 0, 0, 0, 26.77761
D:\lel\data\IMG\center_2020_10_02_08_44_15_993.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_15_993.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_15_993.jpg, 0, 0, 0, 26.45322
D:\lel\data\IMG\center_2020_10_02_08_44_16_099.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_099.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_099.jpg, 0, 0, 0, 26.18588
D:\lel\data\IMG\center_2020_10_02_08_44_16_205.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_205.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_205.jpg, 0, 0, 0, 25.92123
D:\lel\data\IMG\center_2020_10_02_08_44_16_312.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_312.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_312.jpg, 0, 0, 0, 25.60715
D:\lel\data\IMG\center_2020_10_02_08_44_16_478.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_478.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_478.jpg, 0, 0, 0, 25.19427
D:\lel\data\IMG\center_2020_10_02_08_44_16_584.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_584.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_584.jpg, 0, 0, 0, 24.93958
D:\lel\data\IMG\center_2020_10_02_08_44_16_694.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_694.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_694.jpg, 0, 0, 0, 24.63733
D:\lel\data\IMG\center_2020_10_02_08_44_16_805.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_805.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_805.jpg, 0, 0, 0, 24.38823
D:\lel\data\IMG\center_2020_10_02_08_44_16_904.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_16_904.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_16_904.jpg, 0, 0, 0, 24.14164
D:\lel\data\IMG\center_2020_10_02_08_44_17_014.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_014.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_014.jpg, 0, 0, 0, 23.849
D:\lel\data\IMG\center_2020_10_02_08_44_17_119.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_119.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_119.jpg, 0, 0.0655146, 0, 23.6209
D:\lel\data\IMG\center_2020_10_02_08_44_17_219.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_219.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_219.jpg, 0, 0.3654636, 0, 23.68487
D:\lel\data\IMG\center_2020_10_02_08_44_17_321.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_321.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_321.jpg, 0, 0.670029, 0, 24.09761
D:\lel\data\IMG\center_2020_10_02_08_44_17_424.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_424.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_424.jpg, 0, 0.9754194, 0, 24.87098
D:\lel\data\IMG\center_2020_10_02_08_44_17_531.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_531.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_531.jpg, 0, 1, 0, 26.02054
D:\lel\data\IMG\center_2020_10_02_08_44_17_636.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_636.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_636.jpg, 0, 1, 0, 26.96574
D:\lel\data\IMG\center_2020_10_02_08_44_17_745.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_745.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_745.jpg, 0, 1, 0, 27.90111
D:\lel\data\IMG\center_2020_10_02_08_44_17_848.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_848.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_848.jpg, 0, 1, 0, 28.82707
D:\lel\data\IMG\center_2020_10_02_08_44_17_957.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_17_957.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_17_957.jpg, 0, 1, 0, 29.92594
D:\lel\data\IMG\center_2020_10_02_08_44_18_066.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_066.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_066.jpg, 0, 1, 0, 30.19
D:\lel\data\IMG\center_2020_10_02_08_44_18_166.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_166.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_166.jpg, 0, 0.9344017, 0, 30.18991
D:\lel\data\IMG\center_2020_10_02_08_44_18_275.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_275.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_275.jpg, 0, 0.5787156, 0, 30.09529
D:\lel\data\IMG\center_2020_10_02_08_44_18_386.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_386.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_386.jpg, 0, 0.2828847, 0, 30.01993
D:\lel\data\IMG\center_2020_10_02_08_44_18_495.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_495.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_495.jpg, 0, 0, 0, 29.77043
D:\lel\data\IMG\center_2020_10_02_08_44_18_603.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_603.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_603.jpg, 0, 0, 0, 29.46962
D:\lel\data\IMG\center_2020_10_02_08_44_18_710.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_710.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_710.jpg, 0, 0, 0, 29.11282
D:\lel\data\IMG\center_2020_10_02_08_44_18_811.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_811.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_811.jpg, -0.1825122, 0, 0, 28.80516
D:\lel\data\IMG\center_2020_10_02_08_44_18_917.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_18_917.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_18_917.jpg, 0, 0, 0, 28.51242
D:\lel\data\IMG\center_2020_10_02_08_44_19_019.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_019.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_019.jpg, 0, 0, 0, 28.22424
D:\lel\data\IMG\center_2020_10_02_08_44_19_126.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_126.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_126.jpg, 0, 0, 0, 27.93915
D:\lel\data\IMG\center_2020_10_02_08_44_19_231.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_231.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_231.jpg, 0, 0, 0, 27.60092
D:\lel\data\IMG\center_2020_10_02_08_44_19_334.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_334.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_334.jpg, 0, 0, 0, 27.32218
D:\lel\data\IMG\center_2020_10_02_08_44_19_447.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_447.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_447.jpg, 0, 0, 0, 27.04625
D:\lel\data\IMG\center_2020_10_02_08_44_19_551.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_551.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_551.jpg, 0, 0, 0, 26.7188
D:\lel\data\IMG\center_2020_10_02_08_44_19_651.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_651.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_651.jpg, -0.3001845, 0, 0, 26.39548
D:\lel\data\IMG\center_2020_10_02_08_44_19_760.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_760.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_760.jpg, -0.003549304, 0, 0, 26.12314
D:\lel\data\IMG\center_2020_10_02_08_44_19_869.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_869.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_869.jpg, 0, 0, 0, 25.85694
D:\lel\data\IMG\center_2020_10_02_08_44_19_977.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_19_977.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_19_977.jpg, 0, 0, 0, 25.55565
D:\lel\data\IMG\center_2020_10_02_08_44_20_083.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_20_083.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_20_083.jpg, 0, 0, 0, 25.27175
D:\lel\data\IMG\center_2020_10_02_08_44_20_184.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_20_184.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_20_184.jpg, 0, 0, 0, 25.06778
D:\lel\data\IMG\center_2020_10_02_08_44_20_291.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_20_291.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_20_291.jpg, 0, 0, 0, 24.72967
D:\lel\data\IMG\center_2020_10_02_08_44_20_393.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_20_393.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_20_393.jpg, 0, 0, 0, 24.46253
D:\lel\data\IMG\center_2020_10_02_08_44_20_502.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_20_502.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_20_502.jpg, 0, 0, 0, 24.22336
D:\lel\data\IMG\center_2020_10_02_08_44_20_605.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_20_605.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_20_605.jpg, 0, 0, 0, 23.97944
D:\lel\data\IMG\center_2020_10_02_08_44_20_714.jpg, D:\lel\data\IMG\left_2020_10_02_08_44_20_714.jpg, D:\lel\data\IMG\right_2020_10_02_08_44_20_714.jpg, 0, 0, 0, 23.69102
